Inspektions-ID,Videoname,Videozeitpunkt (h:min:sec),Meter ab Rohrbeginn,Schadenskürzel,Schadensbeschreibung,Rohrmaterial,Rohrprofil,Inspekteur-Name,Rohrhöhe (mm),Rohrbreite (mm),Kamera-Schwenkneigung (Grad),Kamera-Drehneigung (Grad),Videopfad,Videohash,Kmd-Pfad
79840,F4RUG_37020305.MPG,00:04:15,9.42,BABBB,,Beton,Kreisprofil,Dorr/BeGü,400,400,,,\\192.168.200.8\Datengrab\Dorr\3-17-11-17\Abd Südbayern\A7 Vöhringen vom 26.06.-24.08.2017\Sichtversion 001\F4RUG_37020305.MPG,237232958,\\192.168.200.8\Datengrab\Dorr\3-17-11-17\Abd Südbayern\A7 Vöhringen vom 26.06.-24.08.2017\Sichtversion 001\MESSDAT\Abd_Sued\bayern\F4RUG_37020305.kmd
94800,F4167O3314020D.MPG,00:13:27,48.2,BABBB,,Beton,Kreisförmig,Dorr/Ziegler,400,400,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Oberau\Oberau vom 13.06.-08.07.2016\Sichtversion 001\F4167O3314020D.MPG,2777146972,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Oberau\Oberau vom 13.06.-08.07.2016\Sichtversion 001\MESSDAT\Oberau\F4167O3314020D.kmd
109796,HRW0780G.MPG,00:07:53,33.51,BABBB,,Beton,Kreisprofil,Gurschler,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\HRW0780G.MPG,665070799,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\MESSDAT\Hagnau20\20\HRW0780G.kmd
37737,6M0387_6M0387_6M0388_D_22112017_100343.mpg,00:04:10,38.47,BABBB,,Stahlbeton,Kreisprofil,G. Rottmair,300,300,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Schemmerberg, diverse Strassen vom 13.11.2017-03.05.2018\Sichtversion 001\6M0387_6M0387_6M0388_D_22112017_100343.mpg",3820735869,
132448,_1134.1U__.mpg,00:12:19,32.76,BABBB,,Steinzeug,,Michael Gurschler,350,350,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Wangen\Wangen vom 07.09.-06.10.2015\Daten TV II\Sichtung\Projects\Stadt Wangen Innenstadt\Video\_1134.1U__.mpg,289330991,
25923,29R0630G.MPG,00:03:24,23.7,BABBB,,Beton,Kreisprofil,Dorr/Seidl,150,150,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\29R0630G.MPG,1218671904,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\29R0630G.kmd
47653,F4ZYK_4090081F.MPG,00:06:55,24.19,BABBB,,Steinzeug,Kreisprofil,Dorr/Alker,200,200,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Sulzberg\Sulzberg vom 23.07.-12.09.2018\Sichtversion 001\F4ZYK_4090081F.MPG,4041365507,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Sulzberg\Sulzberg vom 23.07.-12.09.2018\Sichtversion 001\MESSDAT\Sulzberg\2018\F4ZYK_4090081F.kmd
138525,F4TRR_30010306.MPG,00:07:00,16.7,BABBB,,Stahlbeton,Kreisförmig,Dorr/BeGü,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\F4TRR_30010306.MPG,2169682926,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\MESSDAT\Altenste\ig2015\F4TRR_30010306.kmd
78927,F4KN8_44340200.MPG,00:12:11,22.8,BABBC,,Steinzeug,Kreisförmig,Dorr/Sfar,200,200,222.0,173.0,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtwerke Füssen\Füssen, Stadtgebiet vom 01.07.-17.07.2019\Sichtversion 001\F4KN8_44340200.MPG",105925252,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtwerke Füssen\Füssen, Stadtgebiet vom 01.07.-17.07.2019\Sichtversion 001\MESSDAT\SWFüssen\F4KN8_44340200.kmd"
93810,F410SK3332050F.MPG,00:00:44,0.0,BABBC,,Beton,Kreisprofil,Dorr/Borys,600,600,-27.0,321.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Fa. Walter Bauer GmbH & Co. KG\Markt Sulzberg, Sonthofener Str. vom 01.07.2016\Sichtversion DVD 001\F410SK3332050F.MPG",1872132009,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Fa. Walter Bauer GmbH & Co. KG\Markt Sulzberg, Sonthofener Str. vom 01.07.2016\Sichtversion DVD 001\MESSDAT\Fa_Bauer\F410SK3332050F.kmd"
95059,F4RMR_32580505.MPG,00:03:28,4.9,BABBC,,Beton,Kreisförmig,Dorr/Borys,200,200,21.0,77.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Stetten\Erisried vom 14.04.-19.04.2016\Sichtversion 001\F4RMR_32580505.MPG,2646990323,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Stetten\Erisried vom 14.04.-19.04.2016\Sichtversion 001\MESSDAT\Gem_Stet\te2016\F4RMR_32580505.kmd
105414,F4QN1_47700E01.MPG,00:02:31,1.18,BABBC,,Steinzeug,Kreisprofil,Dorr/Seidl,250,250,5.0,6.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Airbus\München-Taufkirchen, Airbus Ottobrunn vom 28.05.-14.08.2020\Sichtversion 001\bin\F4QN1_47700E01.MPG",1941041241,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Airbus\München-Taufkirchen, Airbus Ottobrunn vom 28.05.-14.08.2020\Sichtversion 001\bin\MESSDAT\Airbus_2\020\F4QN1_47700E01.kmd"
119787,F4Y6B_48540E05.MPG,00:10:47,29.7,BABBC,,Steinzeug,Kreisprofil,Dorr/Seidl,200,200,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Staatsbibliothek München\DVD001\F4Y6B_48540E05.MPG,149294527,
36752,F4STL_40630203.MPG,00:09:35,9.12,BABBC,,Beton,Kreisprofil,Dorr/Fazio,600,600,-99.0,51.0,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Riegsee\Aidling vom 11.06.-07.09.2018\Sichtversion 001\F4STL_40630203.MPG,427155705,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Riegsee\Aidling vom 11.06.-07.09.2018\Sichtversion 001\MESSDAT\Aidling2\018\F4STL_40630203.kmd
126278,F2VZS_30890506.MPG,00:06:50,8.58,BABBC,,Steinzeug,Kreisprofil,Dorr/Borys,180,180,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\SBA Augsburg\Strassenmeisterei Nördlingen\Sichtversion 001\F2VZS_30890506.MPG,1003974482,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\SBA Augsburg\Strassenmeisterei Nördlingen\Sichtversion 001\MESSDAT\SBAAugsb\urg2015\F2VZS_30890506.kmd
47475,F4QWX_41540203.MPG,00:03:52,9.48,BABBC,,Steinzeug,Kreisprofil,DORR/FAZIO,200,200,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Ronsberg\Ronsberg, diverse Strassen vom 02.10.-04.10.2018\Sichtversion DVD 001\F4QWX_41540203.MPG",2303676740,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Ronsberg\Ronsberg, diverse Strassen vom 02.10.-04.10.2018\Sichtversion DVD 001\MESSDAT\Ronsberg\2018\F4QWX_41540203.kmd"
38820,F4RH8_3860080E.MPG,00:05:12,27.52,BABBC,,Steinzeug,Kreisprofil,Dorr/Alker,250,250,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\F4RH8_3860080E.MPG,3406331349,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\MESSDAT\Seehause\n2017\F4RH8_3860080E.kmd
95060,F4QDO_32580504.MPG,00:06:25,14.9,BABBC,,Steinzeug,Kreisförmig,Dorr/Borys,200,200,9.0,82.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Stetten\Erisried vom 14.04.-19.04.2016\Sichtversion 001\F4QDO_32580504.MPG,4142183246,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Stetten\Erisried vom 14.04.-19.04.2016\Sichtversion 001\MESSDAT\Gem_Stet\te2016\F4QDO_32580504.kmd
82597,60R1225I.mpg,00:01:03,0.78,BABBC,,Beton,Kreisprofil,G. Rottmair,300,300,,,\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Bernried vom 19.12.2016-02.06.2017\Bernried RW-Kanal vom 19.12.2016-03.05.2017\Sichtversion 001\60R1225I.mpg,2056333652,
15218,F4J96_43360802.MPG,00:02:43,7.69,BABBC,,Steinzeug,Kreisprofil,Dorr/Alker,250,250,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2018\Kempten, EÜV 2018 vom 11.03.-02.05.2019\Sichtversion DVD 001\F4J96_43360802.MPG",3390498492,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2018\Kempten, EÜV 2018 vom 11.03.-02.05.2019\Sichtversion DVD 001\MESSDAT\KKUEÜV20\18\F4J96_43360802.kmd"
5498,F4131044060310.MPG,00:11:48,26.33,BABBC,,Beton,Kreisprofil,Lang,300,300,61.0,80.0,\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeinde Griesingen\Griesingen vom 29.05.-24.09.2019\Sichtversion 001\bin\F4131044060310.MPG,3215223517,\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeinde Griesingen\Griesingen vom 29.05.-24.09.2019\Sichtversion 001\bin\MESSDAT\Griesing\en2019\F4131044060310.kmd
95650,F4SVQ_33230503.MPG,00:01:21,0.0,BABBC,,Beton,Kreisförmig,Dorr/Borys,400,400,11.0,43.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\ISAS GmbH\Biessenhofen, Nestlé Werksgelände vom 21.06.-24.06.2016\Sichtversion 001\F4SVQ_33230503.MPG",690289780,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\ISAS GmbH\Biessenhofen, Nestlé Werksgelände vom 21.06.-24.06.2016\Sichtversion 001\MESSDAT\ISAS_201\6\F4SVQ_33230503.kmd"
62998,F4KZS_41980100.MPG,00:01:53,3.98,BABBC,,Steinzeug,Kreisprofil,Dorr/Möhring,200,200,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Fa. Sozialbau Kempten GmbH\Kempten, Haubensteigweg vom 15.11.2018\Sichtversion DVD 001\F4KZS_41980100.MPG",3053362559,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Fa. Sozialbau Kempten GmbH\Kempten, Haubensteigweg vom 15.11.2018\Sichtversion DVD 001\MESSDAT\Sozialba\u_KE\F4KZS_41980100.kmd"
63655,F4NWJ_44410502.MPG,00:04:34,16.61,BABBC,,Beton,Kreisprofil,Dorr/Seidl,500,500,77.0,23.0,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeinde Halblech\Halblech, Mühlbach vom 12.07.-16.07.2019\Sichtversion DVD 001\F4NWJ_44410502.MPG",4222520577,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeinde Halblech\Halblech, Mühlbach vom 12.07.-16.07.2019\Sichtversion DVD 001\MESSDAT\Mühlbach\_Halble\F4NWJ_44410502.kmd"
36754,F4OAB_40630201.MPG,00:13:00,31.0,BABBC,,Beton,Kreisprofil,Dorr/Fazio,200,200,222.0,173.0,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Riegsee\Aidling vom 11.06.-07.09.2018\Sichtversion 001\F4OAB_40630201.MPG,2686147427,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Riegsee\Aidling vom 11.06.-07.09.2018\Sichtversion 001\MESSDAT\Aidling2\018\F4OAB_40630201.kmd
52899,F413M24167020F.MPG,00:04:40,23.04,BABBC,,Steinzeug,Kreisprofil,DORR/FAZIO,300,300,8.0,76.0,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadtwerke Weilheim i.OB KU\Weilheim, Parchetstrasse vom 15.10.2018\Sichtversion DVD 001\F413M24167020F.MPG",2504703101,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadtwerke Weilheim i.OB KU\Weilheim, Parchetstrasse vom 15.10.2018\Sichtversion DVD 001\MESSDAT\Weilheim\_Parche\F413M24167020F.kmd"
138414,F413H23012080E.MPG,02:48:40,32.5,BABBC,,Steinzeug,Kreisförmig,Dorr/Alker,250,250,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\F413H23012080E.MPG,356425165,
50253,H_34900833.mpg,00:02:42,8.3,BABBC,,Stahlbeton,Kreisförmig,M. Mangold,300,300,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2017\Fa. Mangold\Stammdaten_RÜB17_2017, M150 vom 11.09.-28.10.2017\H_34900833.mpg",395698225,
35644,F4QKI_39960603.MPG,00:12:32,22.09,BACB,,Steinzeug,Kreisprofil,Espig,150,150,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Sonnenhäuser Verwaltungs GmbH\Feriendorf Weissensee, Schwarzenbachweg vom 25.04.-27.04.2018\Sichtversion DVD 001\F4QKI_39960603.MPG",3790574377,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Sonnenhäuser Verwaltungs GmbH\Feriendorf Weissensee, Schwarzenbachweg vom 25.04.-27.04.2018\Sichtversion DVD 001\MESSDAT\Fd_Weiss\ensee\F4QKI_39960603.kmd"
35847,F413S73923080D.MPG,00:02:37,4.65,BACB,,Beton,Kreisprofil,Dorr/Alker,300,300,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Südplanken GmbH\A96 Richtung Lindau vom 13.02.-14.02.2018\Sichtversion DVD 001\F413S73923080D.MPG,219787798,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Südplanken GmbH\A96 Richtung Lindau vom 13.02.-14.02.2018\Sichtversion DVD 001\MESSDAT\Buxtalbr\ücke\F413S73923080D.kmd
55901,T2065I.MPG,00:07:33,36.42,BACB,,Beton,Kreisprofil,Espig/Spaiu,250,250,,,\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Bodolz vom 17.12.2018-22.03.2019\Sichtversion 001\T2065I.MPG,3506367996,\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Bodolz vom 17.12.2018-22.03.2019\Sichtversion 001\MESSDAT\Bodolz_2\018\T2065I.kmd
61171,F4QSQ_44060403.MPG,00:03:47,19.4,BACB,,Polypropylen,Kreisprofil,Dorr/Rinke,200,200,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Fa. Josef Rädlinger Ingenieurbau GmbH\Hergatz, Bahnhofstrasse vom 11.06.2019\Sichtversion DVD 001\F4QSQ_44060403.MPG",1543341728,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Fa. Josef Rädlinger Ingenieurbau GmbH\Hergatz, Bahnhofstrasse vom 11.06.2019\Sichtversion DVD 001\MESSDAT\Rädlinge\r_Josef\F4QSQ_44060403.kmd"
64255,F4M2U_44000303.MPG,00:07:57,27.93,BACB,,Beton,Kreisprofil,Dorr/BeGü,200,200,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeinde Seefeld\Seefeld, diverse Strassen vom 31.05.-05.06.2019\Sichtversion 001\F4M2U_44000303.MPG",3665981846,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeinde Seefeld\Seefeld, diverse Strassen vom 31.05.-05.06.2019\Sichtversion 001\MESSDAT\Seefeld_\2019\F4M2U_44000303.kmd"
82927,Neu_2017_RW60_0001I.mpg,00:17:54,31.81,BACB,,Beton,Kreisprofil,G. Rottmair,300,300,,,\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Bernried vom 19.12.2016-02.06.2017\Bernried RW-Kanal vom 19.12.2016-03.05.2017\Sichtversion 001\Neu_2017_RW60_0001I.mpg,2864676375,
418,A096126M275_A096126M235_U_16102019_205322.mpg,00:01:49,15.81,BACB,,Polyvinylchlorid,Kreisprofil,G. Rottmair,250,250,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Abd Südbayern\Penzing-Schoeffelding, A96 DK057-077 vom 15.10.-21.10.2019\Sichtversion 001\bin\A096126M275_A096126M235_U_16102019_205322.mpg",1843102978,
48899,91632001_1I.MPG,00:12:38,73.52,BACB,,Stahlbeton,Kreisprofil,Dorr/Spaiu,1200,1200,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Heidenheim\Heidenheim, Sammler vom 23.04.-25.06.2018\Sichtversion 001\91632001_1I.MPG",96834755,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Heidenheim\Heidenheim, Sammler vom 23.04.-25.06.2018\Sichtversion 001\MESSDAT\Heidenhe\im2018\91632001_1I.kmd"
56112,S3484I.MPG,00:09:15,29.08,BACB,,Asbestzement,Kreisprofil,Dorr/Alker,250,250,,,\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Wasserburg vom 25.02.-21.03.2019\Sichtversion 001\S3484I.MPG,423007121,\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Wasserburg vom 25.02.-21.03.2019\Sichtversion 001\MESSDAT\Wasserbu\rg2019\S3484I.kmd
122533,AS_MW_138G.MPG,00:10:32,4.12,BACB,,Stahlbeton,Kreisprofil,Dorr/Sfar,250,250,222.0,173.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\ZV Fuchstalgemeinden\Fuchstal, Asch vom 18.03.-09.04.2020 alt\Sichtversion 001\bin\AS_MW_138G.MPG",3349285643,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\ZV Fuchstalgemeinden\Fuchstal, Asch vom 18.03.-09.04.2020 alt\Sichtversion 001\bin\MESSDAT\Asch2020\AS_MW_138G.kmd"
84549,29R0520AI.MPG,00:03:46,2.11,BACB,,Beton,Kreisprofil,Dorr/Seidl,150,150,,,"\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Starnberg RW-Kanal vom 07.11.2016-20.07.2017\Starnberg RW-Kanal, Nachbefahrung vom 11.09.-28.09.2017\Sichtversion 001\29R0520AI.MPG",1333524237,"\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Starnberg RW-Kanal vom 07.11.2016-20.07.2017\Starnberg RW-Kanal, Nachbefahrung vom 11.09.-28.09.2017\Sichtversion 001\MESSDAT\Starnber\gRW2016\29R0520AI.kmd"
130938,F2V2Q_3056010B.MPG,00:10:24,41.6,BACB,,Stahlbeton,Kreisprofil,Dorr/Möhring,400,400,17.0,12.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F2V2Q_3056010B.MPG,1609063512,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F2V2Q_3056010B.kmd
89689,L654-20140703-G.MPG,00:01:20,0.0,BACB,,Stahlbeton,Kreisprofil,Dorr/Alker,500,500,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Stadt Zirndorf\TV-Untersuchung vom 23.06.-24.07.2014\Sichtversion\L654-20140703-G.MPG,1812777547,
125318,F4112J3096040B.MPG,00:03:58,14.87,BACB,,Steinzeug,Kreisprofil,Dorr/Rinke,150,150,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Karl Pausch\Kaufbeuren, Brettbuschgasse vom 09.11.2015\Sichtversion DVD 001\F4112J3096040B.MPG",4234955780,"\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Karl Pausch\Kaufbeuren, Brettbuschgasse vom 09.11.2015\Sichtversion DVD 001\MESSDAT\Pausch\F4112J3096040B.kmd"
99438,F417DP33080808.MPG,03:35:44,0.8,BACB,,Beton,Kreisförmig,Dorr/Alker,300,300,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim, Nabern vom 01.06.-09.06.2016\Sichtversion 001\F417DP33080808.MPG",452552745,
47437,F4KZ8_40430800.MPG,00:04:23,19.88,BACB,,Beton,Kreisprofil,Dorr/Alker,250,250,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Nesselwang\Nesselwang, OT Zillhalde vom 13.06.-14.06.2018\Sichtversion DVD 001\F4KZ8_40430800.MPG",1922749359,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Nesselwang\Nesselwang, OT Zillhalde vom 13.06.-14.06.2018\Sichtversion DVD 001\MESSDAT\M_Nessel\wang\F4KZ8_40430800.kmd"
61139,F415PF4198020D.MPG,00:02:47,5.2,BACB,,Stahlfaserbeton,Kreisprofil,DORR/FAZIO,300,300,7.0,100.0,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Fa. Josef Hebel GmbH & Co. KG\B19, Richtung Sonthofen vom 15.11.-16.11.2018\Sichtversion DVD 001\F415PF4198020D.MPG",3603610399,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Fa. Josef Hebel GmbH & Co. KG\B19, Richtung Sonthofen vom 15.11.-16.11.2018\Sichtversion DVD 001\MESSDAT\B-19_Son\th_2018\F415PF4198020D.kmd"
5147,F412VM46810314.MPG,00:03:49,34.35,BACB,,Beton,Kreisprofil,Dorr/BeGü,300,300,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Südplanken\A7, Oy-Mittelberg, Richtung Füssen & Ulm vom 09.03.-12.03.2020\Sichtversion DVD 001\bin\F412VM46810314.MPG",893299904,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Südplanken\A7, Oy-Mittelberg, Richtung Füssen & Ulm vom 09.03.-12.03.2020\Sichtversion DVD 001\bin\MESSDAT\Südplank\en_A7\F412VM46810314.kmd"
135674,R2295I.MPG,00:06:21,7.3,BACB,,Beton,Kreisprofil,Dorr/Espig,500,500,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Langenbach\Langenbach, Niederhummel vom 17.08.-14.10.2015\Sichtversion 001\R2295I.MPG",2005544661,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Langenbach\Langenbach, Niederhummel vom 17.08.-14.10.2015\Sichtversion 001\MESSDAT\Langebac\h2015\R2295I.kmd"
130951,F21B0U3055011B.MPG,00:08:17,30.61,BACB,,Stahlbeton,Kreisprofil,Dorr/Möhring,300,300,-51.0,46.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F21B0U3055011B.MPG,2874653535,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F21B0U3055011B.kmd
63672,F4WJ2_43150604.MPG,00:12:57,37.52,BAFAE,,Beton,Kreisprofil,Dorr/Spaiu,300,300,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeinde Heimertingen\Heimertingen, diverse Strassen vom 12.03.2019\Sichtversion DVD 001\F4WJ2_43150604.MPG",4213014890,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeinde Heimertingen\Heimertingen, diverse Strassen vom 12.03.2019\Sichtversion DVD 001\MESSDAT\Heimerti\ngen_19\F4WJ2_43150604.kmd"
134771,F4OKY_30620504.MPG,00:08:00,10.24,BAFAE,,Beton,Kreisprofil,Dorr/Borys,200,200,1.0,84.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Fa. Geiger Kanaltechnik GmbH & Co. KG\Osterzell, diverse Strassen vom 05.10.-06.10.2015\Sichtversion DVD 001\F4OKY_30620504.MPG",3453501012,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Fa. Geiger Kanaltechnik GmbH & Co. KG\Osterzell, diverse Strassen vom 05.10.-06.10.2015\Sichtversion DVD 001\MESSDAT\Geiger_K\analtec\F4OKY_30620504.kmd"
103473,_4750D15215555__.mpg,00:00:42,0.04,BAFAE,,Beton,Kreisprofil,Dorr/Gurschler,250,250,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Wangen\Wangen im Allgäu, div. Ortsteile vom 11.08.-13.09.2016\Sichtversion 001\_4750D15215555__.mpg",129132825,
78316,25E1bI16052019.MPG,00:01:14,1.98,BAFAE,,Beton,Kreisprofil,Gurschler,300,300,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\digitale Filme\25E1bI16052019.MPG",1518623248,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\Sichtversion ohne Filme\bin\MESSDAT\Ravensbu\rg2019\25E1bI16052019.kmd"
134438,F4TQG_29500807.MPG,00:04:37,9.98,BAFAE,,Steinzeug,Kreisprofil,Dorr/Alker,150,150,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Fa. Boehringer\Boehringer Werksgelände, Befahrungszyklus 2 vom 09.06.-24.06.2015\Sichtversion 001\F4TQG_29500807.MPG",1947820908,
